FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TYPE_OF_CROP,Tipo di coltivazione,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TYPE_OF_CROP_EUCODE,Codice Eurostat,NOTE_TYPE_OF_CROP,Tipo di coltivazione (NOTE_TYPE_OF_CROP),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITD3,Veneto,TP_QUIN_EXT,Produzione totale - quintali,PRESIL,Olio di oliva,2025,8657,,,,,,,O2000,O2000,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_HECT_EXT,Produzione totale - ettolitri,WINE,Vino,2025,11438811,,,,,,,W2000,W2000,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_HECT_EXT,Produzione totale - ettolitri,WINE,Vino,2026,11438811,,,,,,,W2000,W2000,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_HECT_EXT,Produzione totale - ettolitri,TABLW,Vino da tavola,2025,574058,,,,,,,W2300,W2300,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_HECT_EXT,Produzione totale - ettolitri,WHITNE,Vino bianco da tavola,2025,472831,,,,,,,W2310,W2310,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_HECT_EXT,Produzione totale - ettolitri,REDOSEWIN,Vino rosso e rosato da tavola,2025,101227,,,,,,,W2320,W2320,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_HECT_EXT,Produzione totale - ettolitri,REGDESWINE,Vino D:O:P:,2025,8213313,,,,,,,W2100,W2100,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_HECT_EXT,Produzione totale - ettolitri,REGDESWHITEWINE,Vino D:O:P: bianco,2025,7404871,,,,,,,W2110,W2110,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_HECT_EXT,Produzione totale - ettolitri,REGDESBLACKWINE,Vino D:O:P: rosso e rosato,2025,808442,,,,,,,W2120,W2120,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_HECT_EXT,Produzione totale - ettolitri,TYPGEOWINE,Vino I.G.P.,2025,2651440,,,,,,,W2200,W2200,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_HECT_EXT,Produzione totale - ettolitri,TYPGEOWHITEWINE,Vino I.G.P. bianco,2025,1659526,,,,,,,W2210,W2210,,,,,,,,,,
A,Annuale,ITD3,Veneto,TP_HECT_EXT,Produzione totale - ettolitri,TYPGEOBLACKWINE,Vino I.G.P. rosso e rosato,2025,991914,,,,,,,W2220,W2220,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,COMMEAT,Frumento tenero,2025,4794843,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1110,C1110,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,COMMEAT,Frumento tenero,2026,5834993,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1110,C1110,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,PIGWETWINT,Grano invernale e farro,2025,4794843,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1111,C1111,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,PIGWETWINT,Grano invernale e farro,2026,5834993,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1111,C1111,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,WHEATD,Frumento duro,2025,665582,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1120,C1120,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,WHEATD,Frumento duro,2026,792513,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1120,C1120,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,ITRSOYEAN,Miscele di segale e cereali invernali,2025,2107,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1200,C1200,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,ITRSOYEAN,Miscele di segale e cereali invernali,2026,2187,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1200,C1200,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,RYE,Segale,2025,2107,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1210,C1210,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,RYE,Segale,2026,2187,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1210,C1210,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,BARLEY,Orzo,2025,570361,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1300,C1300,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,BARLEY,Orzo,2026,679789,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1300,C1300,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,WNEALY,Orzo invernale,2025,570361,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1310,C1310,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,WNEALY,Orzo invernale,2026,679789,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1310,C1310,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,MXSOASANDS,Miscele di avena e cereali primaverili (grano misto diverso dal maslin),2025,12161,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1400,C1400,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,MXSOASANDS,Miscele di avena e cereali primaverili (grano misto diverso dal maslin),2026,12768,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1400,C1400,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,OATS,Avena,2025,12161,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1410,C1410,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,OATS,Avena,2026,12768,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1410,C1410,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,MAIZE,Mais,2025,13745036,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1500,C1500,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,MAIZE,Mais,2026,13340947,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1500,C1500,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,RICE,Riso,2025,218286,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C2000,C2000,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,SORGH,Sorgo,2025,231441,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1700,C1700,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,SORGH,Sorgo,2026,250872,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1700,C1700,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,TITICALE,Triticale,2025,94359,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1600,C1600,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,TITICALE,Triticale,2026,91032,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',C1600,C1600,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,PSEUDOCEREA,Pseudocereali,2025,163,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',,,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,BUCKWHEAT,Grano saraceno,2025,163,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',,,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,PEAPROT,Pisello proteico,2025,6655,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',P1100_I,P1100_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,PEAPROT,Pisello proteico,2026,6641,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',P1100_I,P1100_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,CEREAOG_NO_FORAGENR,'Altri cereali n.c.a. (miglio, scagliola, ecc.)',2025,2842,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',,,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,CEREAOG_NO_FORAGENR,'Altri cereali n.c.a. (miglio, scagliola, ecc.)',2026,2837,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',,,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,PEAS,Pisello da granella,2025,16142,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',P1100_II,P1100_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,PEAS,Pisello da granella,2026,19338,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',P1100_II,P1100_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,BEANK,Fagiolo secco,2025,22742,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',P1200_II,P1200_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,BEANK,Fagiolo secco,2026,22316,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',P1200_II,P1200_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,BROAFIELD,Fava da granella,2025,596,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',P1200_I,P1200_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,BROAFIELD,Fava da granella,2026,640,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',P1200_I,P1200_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,LENTIL,Lenticchia,2025,119,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',P9100,P9100,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,LENTIL,Lenticchia,2026,17,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',P9100,P9100,,,,,,,,,,
